Division,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,Price,Calendar_Week_Date
Kochi,415,606,81354,237504.5399,38402,4827,169,38844,171.6266777,2018-04-07
Kochi,240,940,125931,287435.8704,20844,5683,441,52234,127.6307897,2018-04-14
Kochi,912,960,115807,233831.7584,13088,6051,919,73824,90.30486924,2018-04-21
Kochi,913,169,132983,268365.3908,9365,4978,43,66539,100.1918674,2018-04-28
Kochi,255,875,147243,226121.6644,21283,4910,451,59655,111.7536949,2018-05-05
Kochi,698,953,191708,197192.6694,21380,7357,551,86475,77.09357232,2018-05-12
Kochi,486,867,195580,215237.8154,2034,5842,963,71391,93.3824525,2018-05-19
Kochi,25,422,184412,259699.502,6188,5942,755,50346,132.4170076,2018-05-26
Kochi,420,684,150160,189221.7164,21137,6251,933,83257,80.07334719,2018-06-02
Kochi,835,73,136091,213213.1903,34340,6359,131,63954,104.2415903,2018-06-09
Kochi,492,893,122551,191860.4493,17769,6880,381,59935,111.231612,2018-06-16
Kochi,180,981,134774,224193.9744,11760,7897,747,40999,162.605592,2018-06-23
Kochi,738,768,161470,210483.6827,15080,6944,712,83217,80.11183612,2018-06-30
Kochi,694,971,218686,184199.3923,12518,5401,647,42166,158.1052665,2018-07-07
Kochi,528,617,247387,262807.5463,56315,5904,413,64028,104.1211137,2018-07-14
Kochi,798,999,197765,199539.8043,40485,8083,338,75338,88.49009353,2018-07-21
Kochi,796,114,212599,208321.84,25309,9582,653,45917,145.1895086,2018-07-28
Kochi,150,726,199163,162695.0294,29177,13003,875,72887,91.46578494,2018-08-04
Kochi,374,304,209479,203178.5622,36061,5040,260,44788,148.8493942,2018-08-11
Kochi,314,487,314562,234457.9307,55982,6512,568,52192,127.7334968,2018-08-18
Kochi,101,741,319235,237371.1278,115438,5452,164,76957,86.62846351,2018-08-25
Kochi,908,688,337372,188484.5477,91602,4670,261,60320,110.5216622,2018-09-01
Kochi,338,910,321873,197041.6854,108692,4661,319,56025,118.9944965,2018-09-08
Kochi,984,51,350395,192073.2737,77839,4187,814,60799,109.6509263,2018-09-15
Kochi,474,142,324065,186301.9712,94980,3283,445,61170,108.9858863,2018-09-22
Kochi,567,444,398645,163721.4903,94699,4655,775,79247,84.12516142,2018-09-29
Kochi,183,307,346708,150294.979,39359,3566,722,101756,65.51620216,2018-10-06
Kochi,263,1243,300713,149047.2332,49567,3865,1100,99184,67.21514223,2018-10-13
Kochi,195,1025,425466,147086.1228,41628,3138,1114,107457,62.04032,2018-10-20
Kochi,588,1378,369792,155853.1252,43889,2881,1213,85097,78.34197054,2018-10-27
Kochi,80,1338,360181,152442.7693,78489,3297,1452,143764,46.37229534,2018-11-03
Kochi,494,2716,613689,315887.8977,91708,3040,2536,131223,50.80410192,2018-11-10
Kochi,434,2856,975416,310673.3211,125818,2591,2481,141877,46.9890586,2018-11-17
Kochi,193,1586,1059206,315123.4504,283482,2570,1070,286413,23.27641087,2018-11-24
Kochi,712,1129,652023,389661.5823,52952,3608,1169,173544,38.41484964,2018-12-01
Kochi,10082,1250,318498,241574.2099,26395,3089,10435,131782,50.58859834,2018-12-08
Kochi,7521,1261,250595,200362.1188,50060,2444,8448,126777,52.58577397,2018-12-15
Kochi,3165,2131,230241,195943.9442,26271,3036,4415,83086,80.23814682,2018-12-22
Kochi,2196,1857,253247,275753.4844,14937,3366,3999,37484,177.853662,2018-12-29
Kochi,1687,2008,234760,275228.7223,6943,4016,3259,55830,119.410114,2019-01-05
Kochi,2699,1781,221583,206161.1541,14966,4484,3771,41163,161.9577452,2019-01-12
Kochi,3011,1555,226737,258505.0624,32089,4838,4269,57178,116.5949608,2019-01-19
Kochi,3650,2216,221958,211286.0004,108363,7173,4538,50599,131.7549095,2019-01-26
Kochi,2885,1141,272095,202853.2943,71827,5752,3530,45950,145.0852376,2019-02-02
Kochi,3137,1481,211666,203920.5935,42838,5679,3496,44875,148.5608171,2019-02-09
Kochi,3817,2802,160499,260549.7355,63285,5757,6566,95425,69.86289407,2019-02-16
Kochi,1430,1214,178630,171157.8496,23159,5479,2519,61602,108.2215945,2019-02-23
Kochi,813,1925,259964,234420.1759,10444,5075,1152,68992,96.62956092,2019-03-02
Kochi,255,1226,259096,219126.5679,16059,5005,1284,56649,117.6837485,2019-03-09
Kochi,204,1546,264971,201563.0917,30140,6882,2164,53705,124.1349347,2019-03-16
Kochi,663,2795,316345,200761.194,33891,5058,2290,65467,101.8324754,2019-03-23
Kochi,393,3695,228388,247205.9595,46816,5892,2895,49263,135.3280691,2019-03-30
Kochi,1323,3781,253470,207175.3191,25289,4924,4379,43412,153.56737,2019-04-06
Kochi,1630,3444,303121,200788.4068,39882,4968,4361,51873,128.5190112,2019-04-13
Kochi,1486,3601,307234,217860.7821,55787,4183,5464,57532,115.8775406,2019-04-20
Kochi,2647,2999,244559,252964.6924,47729,4258,5049,66445,100.3336093,2019-04-27
Kochi,2905,2832,301465,180560.557,36975,3454,5868,40478,164.6985194,2019-05-04
Kochi,3389,4324,264436,148429.3136,47321,3473,7246,63776,104.5325305,2019-05-11
Kochi,4419,4892,232350,174753.717,69129,3616,9181,48306,138.009081,2019-05-18
Kochi,5268,3903,305108,170591.985,81551,3510,8882,60766,109.7104741,2019-05-25
Kochi,6386,4559,297242,148702.9524,27329,3984,10147,52880,126.0716087,2019-06-01
Kochi,32503,6813,272791,138661.1964,59704,3697,39812,49570,134.4899469,2019-06-08
Kochi,18259,7211,181016,148541.8059,64544,4324,24992,51974,128.2692628,2019-06-15
Kochi,7970,6086,126057,179144.2613,53594,3958,13427,65730,101.4250216,2019-06-22
Kochi,8174,5995,233027,183784.2953,32377,3918,13951,60360,110.4484206,2019-06-29
Kochi,7675,6758,312423,171511.5274,30617,3903,13129,42093,158.3794614,2019-07-06
Kochi,7111,11422,352447,108698.4359,71300,5415,17596,81926,81.37424831,2019-07-13
Kochi,6146,13542,289116,228201.3801,39086,4840,19749,63740,104.5915699,2019-07-20
Kochi,8758,12462,303914,144168.7645,53881,4534,20901,42756,155.9235351,2019-07-27
Kochi,18870,14399,151050,114053.6161,22079,3373,33327,48489,137.4882276,2019-08-03
Kochi,8775,17244,187158,139232.8265,30237,4467,25668,39860,167.2520488,2019-08-10
Kochi,9476,15970,224999,152079.0742,46994,4472,24482,52663,126.5910918,2019-08-17
Kochi,9463,10852,294879,151021.3521,35370,4381,19705,94348,70.66039202,2019-08-24
Kochi,9270,6496,219782,163795.8307,35645,4408,16044,64057,104.0739758,2019-08-31
Kochi,9442,5601,308524,204441.517,90238,4415,15124,70745,94.23516385,2019-09-07
Kochi,9493,5424,189924,259522.9167,82037,4672,14025,64625,103.1592521,2019-09-14
Kochi,10477,4676,186937,263468.12,150327,3822,14337,48722,136.8307267,2019-09-21
Kochi,13374,6157,332355,155740.5102,408349,3937,19301,65132,102.3562407,2019-09-28
Kochi,3196,7144,346714,224786.4514,106221,4309,8863,101901,65.42297589,2019-10-05
Kochi,3877,4418,301540,239389.0926,112013,3880,7017,85027,78.40646697,2019-10-12
Kochi,5482,4903,271698,213751.4595,96304,5283,9472,133474,49.94730559,2019-10-19
Kochi,4024,4845,541846,209451.5042,87554,4786,8646,103480,64.42468754,2019-10-26
Kochi,4161,5723,582932,192048.0701,93659,4346,9264,91554,72.81677116,2019-11-02
Kochi,4349,7595,1468965,308368.0952,154125,3413,11225,126082,52.87564178,2019-11-09
Kochi,4824,9512,1334805,398665.7557,285371,4449,14650,153744,43.36212578,2019-11-16
Kochi,2964,8635,1127275,216140.5215,567048,4772,11632,143388,46.49389535,2019-11-23
Kochi,3042,6026,1179980,397955.7022,339377,4062,9489,290815,22.92408117,2019-11-30
Kochi,3536,6287,557971,365103.2389,348648,4438,8920,288292,23.12470227,2019-12-07
Kochi,3831,6556,198351,218151.1144,317291,4417,9614,161561,41.26408395,2019-12-14
Kochi,3446,5681,169786,221267.8216,172106,3645,7957,122297,54.51210305,2019-12-21
Kochi,2553,6086,321031,151330.7257,48766,5916,8475,72269,92.24794402,2019-12-28
Kochi,11367,7691,163493,174577.2709,40250,3551,17861,76428,87.2280665,2020-01-04
Kochi,3717,9092,159151,231086.8092,55126,4289,12352,59832,111.4230958,2020-01-11
Kochi,7102,8889,180032,219269.1738,64304,3809,15358,71363,93.41909206,2020-01-18
Kochi,7729,8563,305542,181384.2373,48462,5212,15485,55311,120.5305756,2020-01-25
Kochi,9257,10701,326102,564751.8348,17692,4544,19132,47087,141.5818945,2020-02-01
Kochi,9478,10518,326325,206812.4045,70734,4069,19030,48137,138.4936051,2020-02-08
Kochi,8297,12823,233366,163574.101,131558,3884,20245,100061,66.62602479,2020-02-15
Kochi,6441,12481,255517,235901.3005,126296,4635,18234,109465,60.90226709,2020-02-22
Kochi,5057,10807,251684,169795.3193,69937,4036,15865,56572,117.8439275,2020-02-29
Coimbatore,774,408,838,889099.7984,200753,59951,442,130263,51.17851321,2018-01-06
Coimbatore,567,321,434,1286652.231,36025,55763,637,130139,51.2272775,2018-01-13
Coimbatore,840,248,184,1091641.725,102086,69580,541,142777,46.69286136,2018-01-20
Coimbatore,990,921,97,1061981.232,163104,55353,2,136745,48.75254427,2018-01-27
Coimbatore,143,930,972,1037884.719,102480,42803,151,184367,36.15976106,2018-02-03
Coimbatore,969,137,422,1103693.867,99058,56072,410,128871,51.73131788,2018-02-10
Coimbatore,543,284,28,1611466.782,256782,60271,473,180916,36.84951395,2018-02-17
Coimbatore,336,362,382,1409973.772,79,47293,793,188029,35.4555237,2018-02-24
Coimbatore,692,261,110,1075495.353,21637,52349,19,160430,41.55498764,2018-03-03
Coimbatore,497,543,966,1199495.411,161197,50573,755,189622,35.15766455,2018-03-10
Coimbatore,305,924,743,1182191.062,19655,58302,105,170356,39.13373563,2018-03-17
Coimbatore,939,222,788,1077817.723,163106,56695,943,181108,36.81044828,2018-03-24
Coimbatore,959,900,492,1085906.703,91409,57585,719,143675,46.40102082,2018-03-31
Coimbatore,270,231,318172,1065264.382,190152,47158,341,153569,43.41153922,2018-04-07
Coimbatore,421,481,570143,1289240.942,139472,48298,883,122676,54.34369124,2018-04-14
Coimbatore,251,724,534018,1047364.04,92746,67364,395,161442,41.29449999,2018-04-21
Coimbatore,269,604,566218,1203138.525,55472,44427,788,137408,48.51731098,2018-04-28
Coimbatore,984,850,638803,1014817.204,104424,44861,977,150735,44.22772857,2018-05-05
Coimbatore,141,104,886314,882727.0655,87679,52724,130,137340,48.54133295,2018-05-12
Coimbatore,918,50,827124,962851.1841,11641,47855,943,143932,46.31816876,2018-05-19
Coimbatore,604,28,818982,1161768.851,33047,54390,121,124400,53.59056806,2018-05-26
Coimbatore,269,860,649038,849323.4433,112548,57491,545,141401,47.14723847,2018-06-02
Coimbatore,856,229,598510,955171.0138,173326,48512,776,123739,53.87684292,2018-06-09
Coimbatore,209,224,548916,859646.7156,92113,50063,326,130097,51.24381551,2018-06-16
Coimbatore,648,249,578419,1002534.607,61899,57743,725,106869,62.38166977,2018-06-23
Coimbatore,442,105,701494,944827.9735,79228,56616,972,139372,47.83361555,2018-06-30
Coimbatore,659,586,970105,823486.031,67726,55295,799,107025,62.29074204,2018-07-07
Coimbatore,252,950,1129542,1177140.731,254116,66762,997,143507,46.45534132,2018-07-14
Coimbatore,478,273,907913,894485.6584,216982,53314,359,185448,35.94898121,2018-07-21
Coimbatore,692,964,908953,933882.0852,140554,52907,535,146774,45.42130532,2018-07-28
Coimbatore,320,982,854793,727935.5497,160874,53787,311,130195,51.20524342,2018-08-04
Coimbatore,328,20,907549,907820.1979,196657,45798,585,144010,46.2930815,2018-08-11
Coimbatore,651,636,1283242,1050740.996,318532,47876,448,174516,38.20089084,2018-08-18
Coimbatore,304,453,1363270,1064457.874,582939,56419,270,197217,33.80371199,2018-08-25
Coimbatore,375,116,1464960,843020.1288,457953,47624,961,149681,44.5391644,2018-09-01
Coimbatore,61,828,1414918,883665.3362,514825,41040,726,146379,45.54387355,2018-09-08
Coimbatore,518,911,1517961,859722.0966,416424,33059,220,174770,38.14537201,2018-09-15
Coimbatore,92,772,1466306,832291.8509,422608,21605,48,169309,39.37573706,2018-09-22
Coimbatore,894,425,1841482,734019.199,400474,24438,854,197844,33.69658249,2018-09-29
Coimbatore,209,1835,1809267,674646.2575,191989,23052,1911,209136,31.87718359,2018-10-06
Coimbatore,990,2490,1435627,668735.0866,227580,24698,2674,212369,31.3919012,2018-10-13
Coimbatore,261,2713,1957770,658103.9006,209652,24031,2565,236241,28.21976992,2018-10-20
Coimbatore,566,2734,1775842,695512.8327,212527,20510,2444,226693,29.40834815,2018-10-27
Coimbatore,799,3939,1852895,682477.8036,321338,20794,3586,294416,22.6436969,2018-11-03
Coimbatore,411,9201,3213254,1415511.646,489132,22425,9146,474602,14.04685751,2018-11-10
Coimbatore,588,6452,4821305,1390119.542,682288,16275,6614,521883,12.77425528,2018-11-17
Coimbatore,1176,4277,5406953,1414197.976,1327308,17984,5332,782038,8.524734945,2018-11-24
Coimbatore,2994,2504,3525481,1748469.175,266985,23138,5130,635903,10.48377923,2018-12-01
Coimbatore,28290,3408,1669572,1081768.953,130059,23062,30473,468785,14.22116038,2018-12-08
Coimbatore,23856,4854,1183837,897683.7391,246679,15591,27299,469091,14.21188355,2018-12-15
Coimbatore,12037,4324,1066170,876718.2064,101094,16927,15898,255907,26.05113055,2018-12-22
Coimbatore,11609,5443,1120806,1234393.263,63474,24564,15253,131358,50.75188924,2018-12-29
Coimbatore,7996,5175,1040324,1232867.252,25853,27094,12549,163143,40.86394554,2019-01-05
Coimbatore,12292,4096,961536,924087.9046,73963,43590,15645,139200,47.89272031,2019-01-12
Coimbatore,13557,2616,1049125,1160337.799,168299,47257,16276,168731,39.51062144,2019-01-19
Coimbatore,14223,4236,1020613,944342.4231,567041,51123,17381,149081,44.71841929,2019-01-26
Coimbatore,8996,3176,1146236,908429.8019,422440,44504,12277,198546,33.57744133,2019-02-02
Coimbatore,11758,3450,1014122,912094.0594,210689,44605,14617,144358,46.181484,2019-02-09
Coimbatore,17240,5492,754364,1165956.106,250625,43197,22777,238452,27.95810757,2019-02-16
Coimbatore,6420,4647,828108,765738.1274,99463,37067,10082,175225,38.0463214,2019-02-23
Coimbatore,265,5022,1190204,1051347.609,53828,38626,4956,149818,44.49843588,2019-03-02
Coimbatore,760,4538,1174750,980328.5191,80240,38932,4536,157796,42.24864171,2019-03-09
Coimbatore,796,5259,1210186,901462.6768,152189,55258,5481,184149,36.20256785,2019-03-16
Coimbatore,659,9791,1468077,900498.1583,228836,40616,10251,183026,36.4246974,2019-03-23
Coimbatore,28,12044,953231,1105871.269,288145,43661,12087,191666,34.78272968,2019-03-30
Coimbatore,4071,12352,978043,926167.6502,116779,32428,16244,150606,44.26561137,2019-04-06
Coimbatore,4409,10927,1450227,898363.9844,232776,33484,14569,153121,43.5385523,2019-04-13
Coimbatore,7798,12591,1429855,976132.6626,319706,26758,19584,178280,37.39436093,2019-04-20
Coimbatore,10224,9221,1151823,1134010.765,295206,28969,18202,174211,38.26777107,2019-04-27
Coimbatore,13840,9823,1433420,808535.7478,182893,22579,23311,177366,37.58706103,2019-05-04
Coimbatore,15946,12897,1244984,663838.3611,244103,23588,27645,195019,34.18470337,2019-05-11
Coimbatore,17870,14952,999621,783527.9521,361072,20664,32381,139431,47.81337484,2019-05-18
Coimbatore,18121,12620,1408706,761180.063,404524,20963,30642,170539,39.09174246,2019-05-25
Coimbatore,22689,15787,1297607,666266.1863,135344,24028,38102,163321,40.81940881,2019-06-01
Coimbatore,89793,21596,1202305,618882.04,327074,27573,111164,123843,53.83159861,2019-06-08
Coimbatore,60770,24265,864746,665478.0154,365296,30283,85296,185621,35.91547652,2019-06-15
Coimbatore,29468,22137,564502,800547.5449,326537,23352,50178,187728,35.51237251,2019-06-22
Coimbatore,31258,20830,1065617,824021.1088,204273,21511,51633,150018,44.43911175,2019-06-29
Coimbatore,28438,20587,1395819,768172.5177,182755,21012,47939,129794,51.36344258,2019-07-06
Coimbatore,26374,36458,1632862,485069.3628,448121,32412,63156,206057,32.35350736,2019-07-13
Coimbatore,25072,48268,1347856,1021618.778,244462,30299,72410,200070,33.32167075,2019-07-20
Coimbatore,35286,40379,1376896,647075.6994,302922,37142,74625,129231,51.58720947,2019-07-27
Coimbatore,64652,50629,672921,509468.8802,125550,21273,114400,170237,39.16109111,2019-08-03
Coimbatore,35326,56097,836252,623551.2458,168037,21759,91812,118171,56.41542059,2019-08-10
Coimbatore,36557,54319,993257,679675.3362,254484,22417,89926,172273,38.69826767,2019-08-17
Coimbatore,36955,38479,1281214,674695.4945,182041,23781,75092,239471,27.83913988,2019-08-24
Coimbatore,33572,21813,927819,733252.5508,178033,22262,54889,186506,35.74505199,2019-08-31
Coimbatore,35434,20650,1299425,913557.8189,418492,18140,55694,209687,31.79341908,2019-09-07
Coimbatore,35467,14747,771367,1162989.104,375156,20564,49461,237698,28.04679327,2019-09-14
Coimbatore,35061,13785,782267,1178815.31,631776,19202,49290,164711,40.47493286,2019-09-21
Coimbatore,42814,19132,1453780,697606.1747,1709348,19823,62311,176630,37.74368265,2019-09-28
Coimbatore,12865,22975,1603799,1008121.689,509038,18997,35783,363652,18.33254503,2019-10-05
Coimbatore,9941,14274,1326140,1073281.45,581963,17901,24071,271341,24.56933035,2019-10-12
Coimbatore,17020,14974,1230967,956269.0543,491902,21710,31573,296358,22.49531535,2019-10-19
Coimbatore,14975,14896,2353175,939532.8634,468877,21227,29479,253603,26.2878068,2019-10-26
Coimbatore,15667,18038,2941386,860353.7225,505260,19146,33175,289374,23.03823656,2019-11-02
Coimbatore,15558,24512,5638560,1384110.654,822771,18144,40005,481653,13.84122318,2019-11-09
Coimbatore,16770,35683,6404605,1787183.168,1257386,18054,51821,506745,13.15586077,2019-11-16
Coimbatore,11223,30269,5326605,968043.7122,2516489,20399,41664,536810,12.41904336,2019-11-23
Coimbatore,12640,22132,5978991,1784563.237,1432277,19234,33993,892027,7.473615335,2019-11-30
Coimbatore,11920,19635,2701190,1636389.899,1580777,18227,31490,926851,7.192813804,2019-12-07
Coimbatore,11986,21853,910032,977355.8148,1484472,13968,33913,703892,9.47114993,2019-12-14
Coimbatore,10981,18235,710699,989463.3421,620339,12735,28255,424398,15.70852517,2019-12-21
Coimbatore,10277,21956,1481058,676854.2982,236336,20641,32231,218710,30.48176428,2019-12-28
Coimbatore,41019,27082,728832,781197.9419,208919,20096,67199,263834,25.26841372,2020-01-04
Coimbatore,11952,31283,660420,1037138.092,298313,22413,43005,191310,34.84745526,2020-01-11
Coimbatore,24015,29505,768741,982781.8291,332007,23497,52843,215985,30.86634103,2020-01-18
Coimbatore,31610,28780,1296350,812301.8397,263070,23428,59331,162724,40.96916661,2020-01-25
Coimbatore,38844,34276,1447904,2533715.512,95613,21997,72410,184597,36.11470753,2020-02-01
Coimbatore,36130,35509,1508659,927912.8443,375670,18657,70676,168164,39.64383974,2020-02-08
Coimbatore,33989,42433,1083761,734002.9143,679693,20511,75290,316953,21.03361276,2020-02-15
Coimbatore,29739,41535,1101957,1056773.381,636102,22710,69930,274993,24.24304134,2020-02-22
Coimbatore,23787,37234,1072157,761683.0992,331702,18649,60574,206180,32.33420636,2020-02-29
Delhi,866,525,642,132521.1736,26827,7944,698,26453,252.0193047,2018-01-06
Delhi,185,33,781,190507.69,5300,6797,805,23269,286.5042188,2018-01-13
Delhi,369,707,533,161844.2029,19059,6795,631,28198,236.423387,2018-01-20
Delhi,627,697,559,157699.1318,32097,4098,475,24580,271.2232167,2018-01-27
Delhi,850,744,94,153909.196,17174,4721,530,22541,295.7573607,2018-02-03
Delhi,162,203,338,164304.2356,14800,4103,839,19899,335.0252106,2018-02-10
Delhi,771,11,32,239182.4149,46185,3785,482,34443,193.556504,2018-02-17
Delhi,360,375,786,209655.3587,888,4381,564,28853,231.0562738,2018-02-24
Delhi,758,188,507,159410.4109,4147,4274,970,21772,306.2036867,2018-03-03
Delhi,820,283,683,177531.7136,37309,4438,236,26627,250.372429,2018-03-10
Delhi,776,144,134,175363.1319,7286,4345,313,23240,286.8617326,2018-03-17
